,stateCode,state,stationCode,station,district,date,rainfall
2768,JHR,Johor,1732005,Pintu Air Parit Salleh,Pontian,2022-01-09,0.0
2769,JHR,Johor,1732005,Pintu Air Parit Salleh,Pontian,2022-01-10,0.0
2770,JHR,Johor,1732005,Pintu Air Parit Salleh,Pontian,2022-01-11,0.0
2771,JHR,Johor,1732005,Pintu Air Parit Salleh,Pontian,2022-01-12,0.0
2772,JHR,Johor,1632001,PPPB Benut,Pontian,2022-01-07,0.0
2773,JHR,Johor,1632001,PPPB Benut,Pontian,2022-01-08,2.0
2774,JHR,Johor,1632001,PPPB Benut,Pontian,2022-01-09,0.0
2775,JHR,Johor,1632001,PPPB Benut,Pontian,2022-01-10,0.0
2776,JHR,Johor,1632001,PPPB Benut,Pontian,2022-01-11,0.0
2777,JHR,Johor,1632001,PPPB Benut,Pontian,2022-01-12,0.0
2778,JHR,Johor,1435004,Kg. Ulu Pulai,Pontian,2022-01-07,0.0
2779,JHR,Johor,1435004,Kg. Ulu Pulai,Pontian,2022-01-08,0.0
2780,JHR,Johor,1435004,Kg. Ulu Pulai,Pontian,2022-01-09,0.0
2781,JHR,Johor,1435004,Kg. Ulu Pulai,Pontian,2022-01-10,0.0
2782,JHR,Johor,1435004,Kg. Ulu Pulai,Pontian,2022-01-11,0.0
2783,JHR,Johor,1435004,Kg. Ulu Pulai,Pontian,2022-01-12,0.0
2784,JHR,Johor,1334108,Ladang Kukup,Pontian,2022-01-07,0.0
2785,JHR,Johor,1334108,Ladang Kukup,Pontian,2022-01-08,0.0
2786,JHR,Johor,1334108,Ladang Kukup,Pontian,2022-01-09,1.0
2787,JHR,Johor,1334108,Ladang Kukup,Pontian,2022-01-10,1.0
2788,JHR,Johor,1334108,Ladang Kukup,Pontian,2022-01-11,8.0
2789,JHR,Johor,1334108,Ladang Kukup,Pontian,2022-01-12,0.0
2790,JHR,Johor,2727001,Balai Badang,Segamat,2022-01-07,0.0
2791,JHR,Johor,2727001,Balai Badang,Segamat,2022-01-08,5.0
2792,JHR,Johor,2727001,Balai Badang,Segamat,2022-01-09,0.0
2793,JHR,Johor,2727001,Balai Badang,Segamat,2022-01-10,0.0
2794,JHR,Johor,2727001,Balai Badang,Segamat,2022-01-11,0.0
2795,JHR,Johor,2727001,Balai Badang,Segamat,2022-01-12,0.0
2796,JHR,Johor,2626003,Kg. Awat,Segamat,2022-01-07,0.0
2797,JHR,Johor,2626003,Kg. Awat,Segamat,2022-01-08,3.0
2798,JHR,Johor,2626003,Kg. Awat,Segamat,2022-01-09,0.0
2799,JHR,Johor,2626003,Kg. Awat,Segamat,2022-01-10,0.0
2800,JHR,Johor,2626003,Kg. Awat,Segamat,2022-01-11,0.0
2801,JHR,Johor,2626003,Kg. Awat,Segamat,2022-01-12,0.0
2802,JHR,Johor,2627001,Sek. Keb. Spang Loi,Segamat,2022-01-07,0.0
2803,JHR,Johor,2627001,Sek. Keb. Spang Loi,Segamat,2022-01-08,1.0
2804,JHR,Johor,2627001,Sek. Keb. Spang Loi,Segamat,2022-01-09,1.0
2805,JHR,Johor,2627001,Sek. Keb. Spang Loi,Segamat,2022-01-10,0.0
2806,JHR,Johor,2627001,Sek. Keb. Spang Loi,Segamat,2022-01-11,0.0
2807,JHR,Johor,2627001,Sek. Keb. Spang Loi,Segamat,2022-01-12,0.0
2808,JHR,Johor,2628002,Kg. Bangas,Segamat,2022-01-07,1.0
2809,JHR,Johor,2628002,Kg. Bangas,Segamat,2022-01-08,5.0
2810,JHR,Johor,2628002,Kg. Bangas,Segamat,2022-01-09,0.0
2811,JHR,Johor,2628002,Kg. Bangas,Segamat,2022-01-10,0.0
2812,JHR,Johor,2628002,Kg. Bangas,Segamat,2022-01-11,0.0
2813,JHR,Johor,2628002,Kg. Bangas,Segamat,2022-01-12,0.0
2814,JHR,Johor,2528003,Felda Pemanis,Segamat,2022-01-07,0.0
2815,JHR,Johor,2528003,Felda Pemanis,Segamat,2022-01-08,0.0
2816,JHR,Johor,2528003,Felda Pemanis,Segamat,2022-01-09,0.0
2817,JHR,Johor,2528003,Felda Pemanis,Segamat,2022-01-10,0.0
2818,JHR,Johor,2528003,Felda Pemanis,Segamat,2022-01-11,0.0
2819,JHR,Johor,2528003,Felda Pemanis,Segamat,2022-01-12,0.0
2820,JHR,Johor,2526001,Muara Sg. Gemas,Segamat,2022-01-07,0.0
2821,JHR,Johor,2526001,Muara Sg. Gemas,Segamat,2022-01-08,1.0
2822,JHR,Johor,2526001,Muara Sg. Gemas,Segamat,2022-01-09,0.0
2823,JHR,Johor,2526001,Muara Sg. Gemas,Segamat,2022-01-10,0.0
2824,JHR,Johor,2526001,Muara Sg. Gemas,Segamat,2022-01-11,0.0
2825,JHR,Johor,2526001,Muara Sg. Gemas,Segamat,2022-01-12,0.0
2826,JHR,Johor,2527004,Ladang Paya Lang,Segamat,2022-01-07,0.0
2827,JHR,Johor,2527004,Ladang Paya Lang,Segamat,2022-01-08,7.0
2828,JHR,Johor,2527004,Ladang Paya Lang,Segamat,2022-01-09,0.0
2829,JHR,Johor,2527004,Ladang Paya Lang,Segamat,2022-01-10,0.0
2830,JHR,Johor,2527004,Ladang Paya Lang,Segamat,2022-01-11,0.0
2831,JHR,Johor,2527004,Ladang Paya Lang,Segamat,2022-01-12,0.0
2832,JHR,Johor,2526004,Buloh Kasap,Segamat,2022-01-07,0.0
2833,JHR,Johor,2526004,Buloh Kasap,Segamat,2022-01-08,0.0
2834,JHR,Johor,2526004,Buloh Kasap,Segamat,2022-01-09,0.0
2835,JHR,Johor,2526004,Buloh Kasap,Segamat,2022-01-10,0.0
2836,JHR,Johor,2526004,Buloh Kasap,Segamat,2022-01-11,0.0
2837,JHR,Johor,2526004,Buloh Kasap,Segamat,2022-01-12,0.0
2838,JHR,Johor,2430002,Empangan Juaseh,Segamat,2022-01-07,0.0
2839,JHR,Johor,2430002,Empangan Juaseh,Segamat,2022-01-08,0.0
2840,JHR,Johor,2430002,Empangan Juaseh,Segamat,2022-01-09,0.0
2841,JHR,Johor,2430002,Empangan Juaseh,Segamat,2022-01-10,0.0
2842,JHR,Johor,2430002,Empangan Juaseh,Segamat,2022-01-11,0.0
2843,JHR,Johor,2430002,Empangan Juaseh,Segamat,2022-01-12,0.0
2844,JHR,Johor,2430009,Air Panas,Segamat,2022-01-07,0.0
2845,JHR,Johor,2430009,Air Panas,Segamat,2022-01-08,0.0
2846,JHR,Johor,2430009,Air Panas,Segamat,2022-01-09,0.0
2847,JHR,Johor,2430009,Air Panas,Segamat,2022-01-10,0.0
2848,JHR,Johor,2430009,Air Panas,Segamat,2022-01-11,0.0
2849,JHR,Johor,2430009,Air Panas,Segamat,2022-01-12,0.0
2850,JHR,Johor,2530002,Felda Redong,Segamat,2022-01-07,0.0
2851,JHR,Johor,2530002,Felda Redong,Segamat,2022-01-08,0.0
2852,JHR,Johor,2530002,Felda Redong,Segamat,2022-01-09,0.0
2853,JHR,Johor,2530002,Felda Redong,Segamat,2022-01-10,0.0
2854,JHR,Johor,2530002,Felda Redong,Segamat,2022-01-11,0.0
2855,JHR,Johor,2530002,Felda Redong,Segamat,2022-01-12,0.0
2856,JHR,Johor,2530001,Segamat Kecil,Segamat,2022-01-07,0.0
2857,JHR,Johor,2530001,Segamat Kecil,Segamat,2022-01-08,0.0
2858,JHR,Johor,2530001,Segamat Kecil,Segamat,2022-01-09,0.0
2859,JHR,Johor,2530001,Segamat Kecil,Segamat,2022-01-10,0.0
2860,JHR,Johor,2530001,Segamat Kecil,Segamat,2022-01-11,0.0
2861,JHR,Johor,2530001,Segamat Kecil,Segamat,2022-01-12,0.0
2862,JHR,Johor,2428011,Ladang Sg. Gemas,Segamat,2022-01-07,0.0
2863,JHR,Johor,2428011,Ladang Sg. Gemas,Segamat,2022-01-08,0.0
2864,JHR,Johor,2428011,Ladang Sg. Gemas,Segamat,2022-01-09,0.0
2865,JHR,Johor,2428011,Ladang Sg. Gemas,Segamat,2022-01-10,0.0
2866,JHR,Johor,2428011,Ladang Sg. Gemas,Segamat,2022-01-11,0.0
2867,JHR,Johor,2428011,Ladang Sg. Gemas,Segamat,2022-01-12,0.0
2868,JHR,Johor,2528002,Bandar Segamat,Segamat,2022-01-07,0.0
2869,JHR,Johor,2528002,Bandar Segamat,Segamat,2022-01-08,0.0
2870,JHR,Johor,2528002,Bandar Segamat,Segamat,2022-01-09,0.0
2871,JHR,Johor,2528002,Bandar Segamat,Segamat,2022-01-10,0.0
2872,JHR,Johor,2528002,Bandar Segamat,Segamat,2022-01-11,1.0
2873,JHR,Johor,2528002,Bandar Segamat,Segamat,2022-01-12,0.0
2874,JHR,Johor,2529001,Felda Kemelah,Segamat,2022-01-07,1.0
2875,JHR,Johor,2529001,Felda Kemelah,Segamat,2022-01-08,10.5
2876,JHR,Johor,2529001,Felda Kemelah,Segamat,2022-01-09,0.0
2877,JHR,Johor,2529001,Felda Kemelah,Segamat,2022-01-10,0.0
2878,JHR,Johor,2529001,Felda Kemelah,Segamat,2022-01-11,0.5
2879,JHR,Johor,2529001,Felda Kemelah,Segamat,2022-01-12,0.0
2880,JHR,Johor,2528013,Sg. Genuang,Segamat,2022-01-07,0.0
2881,JHR,Johor,2528013,Sg. Genuang,Segamat,2022-01-08,2.0
2882,JHR,Johor,2528013,Sg. Genuang,Segamat,2022-01-09,0.0
2883,JHR,Johor,2528013,Sg. Genuang,Segamat,2022-01-10,0.0
2884,JHR,Johor,2528013,Sg. Genuang,Segamat,2022-01-11,0.0
2885,JHR,Johor,2528013,Sg. Genuang,Segamat,2022-01-12,0.0
2886,JHR,Johor,2426006,Jementah,Segamat,2022-01-07,0.0
2887,JHR,Johor,2426006,Jementah,Segamat,2022-01-08,0.0
2888,JHR,Johor,2426006,Jementah,Segamat,2022-01-09,0.0
2889,JHR,Johor,2426006,Jementah,Segamat,2022-01-10,0.0
2890,JHR,Johor,2426006,Jementah,Segamat,2022-01-11,0.0
2891,JHR,Johor,2426006,Jementah,Segamat,2022-01-12,0.0
2892,JHR,Johor,2330002,Kg. Gatom,Segamat,2022-01-07,0.0
2893,JHR,Johor,2330002,Kg. Gatom,Segamat,2022-01-08,0.0
2894,JHR,Johor,2330002,Kg. Gatom,Segamat,2022-01-09,0.0
2895,JHR,Johor,2330002,Kg. Gatom,Segamat,2022-01-10,0.0
2896,JHR,Johor,2330002,Kg. Gatom,Segamat,2022-01-11,0.0
2897,JHR,Johor,2330002,Kg. Gatom,Segamat,2022-01-12,0.0
2898,JHR,Johor,2330009,LPP Labis,Segamat,2022-01-07,0.0
2899,JHR,Johor,2330009,LPP Labis,Segamat,2022-01-08,0.0
2900,JHR,Johor,2330009,LPP Labis,Segamat,2022-01-09,0.0
2901,JHR,Johor,2330009,LPP Labis,Segamat,2022-01-10,0.0
2902,JHR,Johor,2330009,LPP Labis,Segamat,2022-01-11,0.0
2903,JHR,Johor,2330009,LPP Labis,Segamat,2022-01-12,0.0
2904,JHR,Johor,2229001,Felda Maokil,Segamat,2022-01-07,0.0
2905,JHR,Johor,2229001,Felda Maokil,Segamat,2022-01-08,3.0
2906,JHR,Johor,2229001,Felda Maokil,Segamat,2022-01-09,0.0
2907,JHR,Johor,2229001,Felda Maokil,Segamat,2022-01-10,1.0
2908,JHR,Johor,2229001,Felda Maokil,Segamat,2022-01-11,0.0
2909,JHR,Johor,2229001,Felda Maokil,Segamat,2022-01-12,0.0
2910,JHR,Johor,2230001,SMK Chaah,Segamat,2022-01-07,0.0
2911,JHR,Johor,2230001,SMK Chaah,Segamat,2022-01-08,0.0
2912,JHR,Johor,2230001,SMK Chaah,Segamat,2022-01-09,0.0
2913,JHR,Johor,2230001,SMK Chaah,Segamat,2022-01-10,0.0
2914,JHR,Johor,2230001,SMK Chaah,Segamat,2022-01-11,0.0
2915,JHR,Johor,2230001,SMK Chaah,Segamat,2022-01-12,1.0
2916,JHR,Johor,2130002,Kangkar Chaah,Segamat,2022-01-07,-9999.0
2917,JHR,Johor,2130002,Kangkar Chaah,Segamat,2022-01-08,-9999.0
2918,JHR,Johor,2130002,Kangkar Chaah,Segamat,2022-01-09,-9999.0
2919,JHR,Johor,2130002,Kangkar Chaah,Segamat,2022-01-10,4.0
2920,JHR,Johor,2130002,Kangkar Chaah,Segamat,2022-01-11,0.0
2921,JHR,Johor,2130002,Kangkar Chaah,Segamat,2022-01-12,0.0
2922,JHR,Johor,2130001,Ladang Chaah,Segamat,2022-01-07,0.0
2923,JHR,Johor,2130001,Ladang Chaah,Segamat,2022-01-08,0.0
2924,JHR,Johor,2130001,Ladang Chaah,Segamat,2022-01-09,16.0
2925,JHR,Johor,2130001,Ladang Chaah,Segamat,2022-01-10,0.0
2926,JHR,Johor,2130001,Ladang Chaah,Segamat,2022-01-11,0.0
2927,JHR,Johor,2130001,Ladang Chaah,Segamat,2022-01-12,0.0
2928,JHR,Johor,2231001,Ladang Chan Wing,Segamat,2022-01-07,1.0
2929,JHR,Johor,2231001,Ladang Chan Wing,Segamat,2022-01-08,0.0
2930,JHR,Johor,2231001,Ladang Chan Wing,Segamat,2022-01-09,0.0
2931,JHR,Johor,2231001,Ladang Chan Wing,Segamat,2022-01-10,0.0
2932,JHR,Johor,2231001,Ladang Chan Wing,Segamat,2022-01-11,0.0
2933,JHR,Johor,2231001,Ladang Chan Wing,Segamat,2022-01-12,0.0
2934,JHR,Johor,2326025,Gunung Ledang,Tangkak,2022-01-07,0.0
2935,JHR,Johor,2326025,Gunung Ledang,Tangkak,2022-01-08,1.0
2936,JHR,Johor,2326025,Gunung Ledang,Tangkak,2022-01-09,1.0
2937,JHR,Johor,2326025,Gunung Ledang,Tangkak,2022-01-10,0.0
2938,JHR,Johor,2326025,Gunung Ledang,Tangkak,2022-01-11,0.0
2939,JHR,Johor,2326025,Gunung Ledang,Tangkak,2022-01-12,0.0
2940,JHR,Johor,2326026,Bukit Serampang,Tangkak,2022-01-07,0.0
2941,JHR,Johor,2326026,Bukit Serampang,Tangkak,2022-01-08,0.0
2942,JHR,Johor,2326026,Bukit Serampang,Tangkak,2022-01-09,0.0
2943,JHR,Johor,2326026,Bukit Serampang,Tangkak,2022-01-10,0.0
2944,JHR,Johor,2326026,Bukit Serampang,Tangkak,2022-01-11,0.0
2945,JHR,Johor,2326026,Bukit Serampang,Tangkak,2022-01-12,0.0
2946,JHR,Johor,2225002,Paya Mas,Tangkak,2022-01-07,13.0
2947,JHR,Johor,2225002,Paya Mas,Tangkak,2022-01-08,0.0
2948,JHR,Johor,2225002,Paya Mas,Tangkak,2022-01-09,0.0
2949,JHR,Johor,2225002,Paya Mas,Tangkak,2022-01-10,0.0
